content,score,Label
"Pengelaman aplikasi shopee nya bekerja dengan baik, Berbelanja dengan baik juga, Tapi masalahnya kalau aku kelamaan menggunakannya suka berhenti, terus gak bisa ngapa-ngapain. nge-kliknya kadang suka nge-bug, scrollnya juga lambat dan hp cepat panas, pemborosan baterai juga, terkadang susah dapatin gratis ongkir nya sama Map alamat pengirimannya juga suka nge-bug Tolong ya kakak diperbaiki lagi aplikasinya, aku suka berbelanja di aplikasi ini. Sudah aku kasih rating 5 buat kakak 🙏😊",5,Positif
"Banyak yg gak penting dan terkesan maksa untuk nonton live streaming.. video? Apaan sih.. ini sosmed apa OL shop?? BANYAK VIDEO CURIAN DI UP DISITU. Gara-gara itu bikin makan banyak data/kuota. Scroll2 nyari barang bisa cepet abis 1Gb. UI? Sama seperti dulu gak nyaman dilihat, kadang bikin pusing, gbisa chat CS juga. Lebih enak dilihat UI tokped.",2,Negatif
"Kecewa dengan shoppe sekarang expedisi nya di tentukan ke spx,expedisi yg lain tidak bisa pakai voucher gratis ongkir nya,,ini bukan kebijakan untuk pelanggan,tapi kebijakan untuk pihak shoppe Tolong di kembalikan seperti dulu yg expedisi nya semua bisa gratis ongkir Expedisi spx lama pengiriman nya",1,Negatif
"Shopee kurang memuaskan sekarang, tolong dong untuk pengiriman bisa milih expedisi sebelum co.. Dan juga lebih bagus Shopee dulu, saat ada kesalahan dalam co kita bisa cancel tanpa perlu persetujuan penjual.. Sekarang meski nunggu persetujuan penjual, kesannya kaya maksa pembeli harus beli yg sudah di co.. Apalagi kalau dapat expedisi yg lama, rasanya gak ikhlas sudah co.. duhh lama2 kek gini bisa berpindah aplikasi lain.. Saran saya lebih baik Shopee pengaturan nya seperti yg lama.",3,
"Performance aplikasi saat ini sering macet dan berat di hape dgn ram 3 Gb dan ini sangat tidak nyaman, padahal toko Ijo tidak ketemu hal tadi. Jadi ulasan dan bintang saya turunkan, apalagi ukuran aplikasi masak sampai tembus 600 Mb lebih? Makin ga efisien!",2,Negatif
Baru saja ngisi saldo.. Pas mau taransaksi di pembayaran di mintai kode OTP.. Sementara nomor yg terdftar di shopee nomornya sdh mati.... Pengiriman kode otp cuma 1 jalur gak ada pilihan lain.. Sediakan ke' melalui email atau whatsapp.. Nomor biasa bisa kapan saja mati pas lupa ngisi pulsa.... Filter pencariannya tinggal 2 opsi luar negeri dan dalam negeri.. Klo mw cari barang di wilayah tertentu sdh tdk bisa...,1,Negatif
"Upgrade aneh Vocer ny cuman buat expedisi terpilih shopee aja. Masa gak bisa di pilih. Banyak gak cuma saya yg punya kendala dan masalah dalam pengiriman di expedisi tersebut, sampai paket di retur otomatis karena kesalahan expedisi yang terlambat. Bisa pilih expedisi cuman kemahalan ongkir ny karena vocer tidak di dukung untuk expedisi tersebut 😡 Balikin kaya dulu lah min",1,Negatif
saya gak suka sama kebijakan shopee sekarang semua pengiriman dimasukan ke spx kalau mau mengubah dikenakan biaya yg begitu mahal asli kecewa sama update terbaru nya sekarang hampir 3th setia belanja dishope nyaman nyaman aja sekarang gak nyaman sama expedisi yg di rekomen mana kemaren paket saya hilang pake spx sudah lah hilang lama banget barang datangnya!!!! lebih suka pake J&T sudah terpecaya menurut saya pribadi yg suka mengunakan jasa J&T ketimbang lainnya.,1,Negatif
"Expedisi di pilih otomatis sepihak oleh shopee Sekarang Gak bisa memilih expedisi, Padahal sebelum²nya belli di toko yang sama, expedisinya bisa di pilih, Makin ribetlaah untuk nyampeknya paket ke lokasi, niatnya mau pilih expedisi yang biasa ngirim ke rumah, jadi malah gak bisa karna shopee yg milihin otomatis, kadang harus jauh2 jemput paket ke kantor expedisinya, di karnakan kantornya kurang karyawan laah dll, itupun kalo paketnya belom hilang, kalo ilang yaa gimana,",1,Negatif
"Iklannya ganggu bet, hampir disetiap aplikasi selalu ada, dan bukan masalah iklannya tpi ada bug dimana iklannya ga bisa ilang. Layar hitam terus dan gaada tombol ""×"" yang ada malah tampilan loading terus",1,Negatif
Saya selali mendapatkan Kurir yang tidak ranah lingkungan. Mungkin perlu di briefing lagi cara untuk menjadi Kurir dengan layanan yang Baik. Saya merasa menjadi Kurir tidak ada S.O.P nya. Hanya Butuh bisa Naik kendaraan Dan mengantar barang sudah cukup. Padahal tidak...,1,Negatif
"Pelayanan penjualnya rerata ramah dan baik, tapi, yang BURUK ekspedisi pengirimannya. Benar bisa diubah sebelum check out barang, itupun kalau kita sebagai pembeli paham/ingat mengubah pengirimannya, di samping itu ongkirnya bisa jadi lebih MAHAL daripada barang yang mau dibeli. Min, jujur saya jauh lebih SUKA aplikasi yang versi lama, yang semahal-mahalnya ongkir masih di batas WAJAR. Kalau yang sekarang apalagi berdasarkan rek apk HARUS banget ya? pakai ekspedisi yang KUALITASnya kureng gitu?",3,
Kecewa banget dngn shopee skrng ekspedisi tidak bisa memilih sndri.. selalu direkomendasikan oleh shopee paket yang biasanya 2 hri sampai skrng malah seminggu baru sampai. Kadang bisa milih ekspedisi tetapi voucher tidak bisa digunakan kenapa sekarang shoper begini semakin kurng aj. Jadi malas sekarang pakai ekspedisi shopee.,1,Negatif
"Tidak ada pilihan lagi untuk memilih ekspedisi, dan shophee pasti mengarahkan ke spx, spx ada ekspedisi paling jelek, khususnya ke arah indonesia timur, sdh 2 Minggu barang belum sampai, ekspedisi lain 2-3hr sudah diterima, tlg spx itu dihilangkan saja, apalagi penjual wajib mengaktifkan spx dan tidak bisa dimatikan",3,
"Kecewaaa.. kasih bintang 1. Setelah update malah Gak bisa ubah di pilihan expedisi, jadi suka-suka pihak aplikasi mau dikirim apa tanpa tahu apakah expedisi tersebut sering bermasalah atau tidak. Jika bisa diubah itupun tidak berlaku voucher ongkir nya. Intinya suka-suka pihak aplikasi pilih rekomendasi expedisi apa. Kasian yang beli makin repot seperti aku nih..",1,Negatif
Tolong shopee kembalikan pilihan ubah ekspedisi setelah pembayaran. Karena untuk pengiriman SPX di Daerah saya super lama sekali. Bisa sampai 3 minggu. Bahkan paket saya pernah hilang beberapa kali karna ekspedisi SPX ini. Semoga bisa kembali ke Fitur lama. Saya sangat merasa dirugikan dgn ekspedisi SPX,2,Negatif
haii shopee sy cuma mau minta tolong tombol UBAH untuk ekspedisinya dimunculkan kembali. kenapa dihilangkan?jadinya kami tidak bisa memilih..dan kenapa kebanyakan ekspedisi SPX yg muncul padahal ekpedisinya suka lelet sekali..jgn maksa kita hrs pake ekspedisi itu dong..,2,Negatif
Shopee Makin lama Makin Gak jelass. Pembaharuannya. Uda gitu Banyak Toko Toko Palsu yg tidak Amanah. Setiap Pesan Barang Tidak Sesuai Pesanan yg di pesan. Awalnya aja paling berkesan ini Aplikasi. Makin di Update.. Makin Hancuuuurrrr dan Sering Error juga sering ngebug. Udalah.. Malas pesan2 lagi di Aplikasi ini makin gak bagusss... 😤😤😤👎👎👎🙏,1,Negatif
"Dulu apk nya bagus, aman, nyaman dn cepat sampai namun belakangan pengiriman lama, sistem nya rusak, udah di transit terkhir, malh balik lagi, paket saya sering lewat estimasi yg di tentukan dan udag beberapa hilang saat dalam pengiriman yg menggunakan jasa kirim shope, kurirnya juga jawaban saat di tanya gak di respont kadang. Disuruh sabar terus pada akhir nya hilang paket nya, saya udah nunggu lama banget lagi, malah juga butuh mendesak, kalo pesan ulang lagi kan nunggu lagi, mana lama banget",1,Negatif
"Setelah update malah semakin buruk. Ekspedisi sekarang hanya yang di rekomendasi kan dapat potongan voucher, Area luar pulau sangat mahal tanpa potongan. Padahal saller sudah mengaktifkan ekspedisi lain. Setiap daerah tempat ekspedisi itu beda-beda. Banyak area yang tidak bisa mencakup ekspedisi lain. Kalau seperti itu otomatis konsumen pergi dan saller juga merugi. bintang jadi turun drastis kan. Ini sama aja membuat penggunaan lari ke toko sebelah.",1,Negatif
"Saya kecewa dengan aplikasi terbaru. Pemilihan ekspedisi dengan freeong ditentukan oleh sistem shopee, tidak seperti sebelumnya yang buyer bisa pilih/ubah ekspedisi sendiri + dapat freeong. Update yang buruk 😡",1,Negatif
Tolong di tinjau ulang soal rekomendasi ekspedisi dari shopee untuk yang menggunakan voucher gratis ongkir (saya pesan barang ternyata rekomendasi ekspedisi nya SiCepat yang dimana ekspedisi paling buruk di Balikpapan bisa di cek di maps. Dan juga jika tidak pakai voucher harganya lebih mahal dibandingkan JNT yang lebih murah dan kualitas ekspedisi yang cukup baik dalam hal pengiriman barang.) Saran saya tolong dikembalikan sistem pemilihan secara mandiri untuk ekspedisi nya . Terimakasih,3,
"Dari dulu saya pakai shope buat mempermudah belanja. Tapi gara2 ada paket yang tidak sesuai pesanan saya kembalikan. Malah sekarang ga bisa buat cod. Di tambah lagi pay later juga tidak bisa di gunakan, karena terlambat bayar. Padahal sudah di lunasin. Dahlh saya pindah apk lain aj. Padahal akun ini sudah lama juga sering buat transaksi. Sangat di sayangkan..",1,Negatif
Paket saya selalu bermasalah. Ga pernah sampe tepat waktu sesuai estimasi. Padahal kirimnya pke pengiriman reguler. Udah ongkir nya mahal banget lagi. Ongkir yang saya bayar bahkan smpe 500 ribu an. Tapi ttp aja leletttt bangeeeetttt pengirimannya 👎 klo ada bintang mines saya kasih bintang minus buat shopee,1,Negatif
"Update terbaru ga bisa rubah ekspedisi lagi setelah checkout, bisa rubah hanya pas checkout dan itupun tidak free ongkir. Yg free ongkir hanya rekomen dsri shopee. Tolong ubah fitur itu ke versi sebelumnya karna saya pribadi kurang suka dengan ekspedisi spx standard.",2,Negatif
"Sekarang pembeli sering tidak diberikan hak untuk memilih expedisi, pihak shopee langsung memilihkan opsi otomatis ekspedisinya ke SPX, tidak masalah jika ekspedisi shopee tersebut lebih baik atau minimal setara dgn expedisi lainnya, masalahnya SPX adalah expedisi terburuk yg pernah sy temui krna pengiriman yg sangat sangat lama, jika expedisi lain hanya membutuhkan waktu 3-5 hari maka SPX dalam 10 hari masih belum jelas status barangnya dimana.sangat disayangkan sekali SPX sangat merugikan",2,Negatif
"Shopee mah emg MONKEY dari dulu kalo soal experience pengguna. Desain UI/UX tolol tanpa research. Ya kali opsi dropshipper dan alamat pengiriman bisa mencar, yg 1 di atas yg 1 lg di bawah, nyempil pula. BRENGSEK emang...",1,Negatif
"Kenapa habis update malah ekspedisi cuma bisa ditentukan oleh Shopee ga bisa milih sendiri kalaupun bisa pilih bayar ongkir mahal. Di daerah terpencil SPX gak ada, akhirnya barang diretur. Kembalikan fitur shopee yang bisa pilih habis checkout! 😫😫",2,Negatif
"Mau konfirmasi pesanan susah, checkout susah, menyimpan ke troly susah, buka paylater susah,semuanya serba susah, hanya karena VERIFIKASI KEAMANAN yg COBA LAGI, COBA LAGI dan gk selesai-selesai.... Tolong donk diperhatikan keluhan pelanggan yg memakai aplikasi ini, agar mendapatkan kenyamanan dlm menggunakannya... Jangan hanya ingin mendapatkan BINTANG LIMA saja, tpi pelayanannya BINTANG TUJUH...bikin pusing... Terima kasih atas perhatiannya. Aplikasi shopee ini terakhir di update tgl 14 Agustus",3,
"Bisa gk sih dicantumkan aja nomor telepon kurir yang ngantrin paket pesanan! kesel banget udh 2 kali berturut-turut paket ku tiba-tiba dikembalikan ke penjual tanpa alasan yang jelas!! kalo memang kurirnya malas ngantrin paket ya ngapain kerja jadi kurir!! biasanya gk pernah begitu, tpi setelah pke jasa pengiriman SPX paket ku malah 2 kali dikembalikan ke penjual! gk akan pernah mau lagi pake jasa SPX buang2 waktu! Tolong ya Shopee lebih tegas lagi sama kurir yg gk niat kerja mending pecat aja!",1,Negatif
"Sebelumnya aku suka banget sama shopee, sekarang kita udah gak bisa pilih ekspedisi yang kita mau, mana pilihannya cuma shopee express, mau pilih ekspedisi yang lain harganya ya ampun mahal banget gak ada potongan ongkir, ya terpaksa pake ekspedisi pilihan shopee.. ehhh mana shopee express lama banget, biasanya lewat JNE dan JNT 3 hari udah sampai..ini udah 1 minggu belum sampai2.. kita butuh banget paket itu, kita pesan dari jauh hari supaya sampai ke tempat kami itu tepat waktu👽😪",1,Negatif
Setelah di update kenapa jasa kirim gak bisa diubah diatur Shopee otomatis jadi susah kalo gini. Tolong untuk jasa kirim nya pembeli bisa mengatur sendiri sesuai kemauan pembeli seperti yg dulu pembeli bisa memilih jasa kirim sesuai kemauan. Dihalaman checkout bisa pilih tapi ongkirnya mahal sekali,1,Negatif
"Setelah saya upgrade applikasinya, kini Terlalu sering minta verifikasi Mau like produk, masukin ke troli, sampai mau CO pun harus diverifikasi. Tolong dihilangkan, sangat mempersulit. Dah gitu terlalu sering halaman gagal dan loading lama banget. Awalnya saya kira HP saya yg error. Ternyata punya teman juga sama. Applikasinya makin jelek Tolong diperbaiki.",1,Negatif
"Aplikasi yg merugikan bagi penjual!! Udah g ada video unboxing..3 hari baru mengajukan pengembalian..alasan barang rusak..dan di setujui shope!!! Minimal ada unboxing ya baru bisa di kembalikan lah...iya kalau barang bener rusak..kalau yang rusak customer ya gmna??? Udh di tambah kena ongkir pula Udah rugi di tambah rugi juga...sampah amat lama"" kebijakanya...potongan banyak ..ancur doang usaha di sini!!!!!",1,Negatif
"Shopee kenapa sih maksa banget kalo ngasih ekspedisi/jasa pengiriman. Saya gak mau pake SPX tapi dikasih nya yg SPX, gak bisa milih sudah disetting sama shopee nya begitu. Saya gak mau pakai SPX karna lama datang nya bisa 2minggu baru diantar tuh barang, padahal pakai ongkir reguler bukan ongkir hemat. mau ambil sendiri tapi gak bisa gak tau letak kantornya dimana kayak tersembunyi. makanya kalo barang udah nyampe cepat diantar malah dibiarkan lama2 di gudang nya bikin customer/pelanggan jengkel",1,Negatif
"pakai shope sudah bertahun tahun sih ,tapi bertahun tahun pakai shope belanja selalu akun baru ..keamanan nya kuat .sampe"" tiap ganti hp pasti akun baru Dikarenakan nomor hp sudah off, jadi gak bisa login dengan data diri sendiri .. Seharusnya login cukup KTP/verifikasi wajah saja sudah cukup kuat ...tapi ini ribet mau verifikasi data diri aja mau kirim email lah ,hubungi CS .tapi gak pernah berhasil solusi nya",1,Negatif
"Saya disini ingin memberikan ulasan balik tentang iklan shoope, iklan ini sangat menggangu, karena saat saya membuka aplikasi beriklan, selalu muncul iklan shoope yang kalo iklannya kepencet, nanti ditarik kedalam aplikasinya, dan kalo mau keluar paksa tetap ketarik, sampe salah satu produk di rekomendasikan ke pengguna. Tolong untuk developer mengubah cara pengiklanan nya, masa kalo mau apa-apa, kyk buka website buat nyari apa, shoope terus yang muncul. Sedikit berlebihan sih.",2,Negatif
"Apa saya doang yang ngerasa beberapa hari kebelakang ini shopee jadi lemot tampilan beranda berubah menyempit gitu menu nya, Saat main game shopee juga suka banyak lag nya. Padahal update apk sudah pas dicek sudah ver terbaru jaringan pun sudah pakai yang bagus tapi masih saja lemot, Lag, & Tolong dong pihak shopee segera diperbaiki sistemnya demi kenyamanan user Tks. 🙏",1,Negatif
Semenjak update baru ini pengiriman reguler nggak bisa di pilih. Lansung otomatis dr aplikasi shope. Jadi tdk bisa pilih jnt. Gak mantap. Gak enak. Apa lg pengiriman di tempat kami lama. Yg cepat cuma jnt. Tolong lah kembalikan lagi sperti biasanya. Karna ini paket kami jd kendala lama di jalan. Sekarang update nya malah jd kayak lazada. Nggak enak. Nggak bagus.,1,Negatif
"baru kali ini aq ngulas shopee..semakin ke sini semakin ke sono. Kenapa jasa ekspedisi ga bisa kita pilih sendiri,terkadang ada alasan kenapa ga pakai SPX salah satunya males untuk drop ke counter karena tidak bisa PU dan ada satu pengalaman paketq di bobol sama karyawan SPX d komplain ga bisa akhirnya merugi 3pcs baju. Ayolah kembali ke shopee yang dulu,yang bisa pilih ekspedisi sesuai yang kita mau.",1,Negatif
"Untuk shopee memang tempat belanja paling affordable, tetapi kenapa sekarang semenjak update pengiriman otomatis tidak bisa diganti. Kalau mau diganti pun harus ada tambahan biaya buat setiap ekspedisi...tolong kembalikan shopee seperti semula dongg...Ini sangat mengecewakan😌",2,Negatif
"Sebenernya belanja terus disini. tapi akhir2 ini mau check out harus masuk verikasi keamanan,mending kalo langsung bisa . Bolak balik kagak bisa cuma tulisan ""terjadi kesalahan sistem ..silahkan mencoba lagi"""" chat CHIKO CS jg gitu..""maaf terjadi kesalahan sistem. Update selalu ikut update tp malah tambah susah bukan tambah gampang . Banyak fitur tp malah kagak berfaedah kalo sistem bermasalah terus munculnya",3,
"😠Ganti bintang. Sejak 2017 hingga 2023 bintang 5... Jawabannya, mohon maaf atas ketidaknyamanannya, tidak nyaman itu biasa, tapi kalau dirugikan itu luar biasa !!!! Sistem bisa diubah oleh permasalahan. Bukan sebaliknya permasalahan harus diselesaikan oleh sistem . Logika tidak, jika kesalahan murni dilakukan oleh penjual, tapi yang terbeban pembeli. Sistemnya juga udah ngaco di shopee ini. Pilihan pengembalian barang muncul Indomaret, JNE, Jnt dll. Tapi ketika di klik langsung muncul resi J&T.",1,Negatif
